date,district,market,commodity_slug,variety,grade,min_price,max_price,modal_price,unit,source,fetched_at
2025-01-10,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-10,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,36000,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-10,Kannur,Payyannur Market,arecanut,Other,FAQ,33500,35500,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-11,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-11,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-11,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-11,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-11,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-11,Kannur,Payyannur Market,arecanut,Other,FAQ,33500,35500,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-12,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-12,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-12,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,33500,34500,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-13,Kannur,Irikkur Market,arecanut,Other,FAQ,32000,32000,32000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-13,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40200,41000,40600,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-13,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-13,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-13,Kannur,Payyannur Market,arecanut,Other,FAQ,33500,35500,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-14,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,41000,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-14,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-14,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-14,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-14,Kannur,Payyannur Market,arecanut,Other,FAQ,28000,30000,29000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-15,Kannur,Irikkur Market,arecanut,Other,FAQ,32000,32000,32000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-15,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-15,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-15,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-15,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-15,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-15,Kannur,Payyannur Market,arecanut,Other,FAQ,28000,30000,29000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-16,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-16,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-16,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-16,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-16,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-16,Kannur,Payyannur Market,arecanut,Other,FAQ,28000,30000,29000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-17,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-17,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-17,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-17,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-17,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-17,Kannur,Payyannur Market,arecanut,Other,FAQ,28000,30000,29000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-18,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-18,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-18,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-18,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-18,Kannur,Payyannur Market,arecanut,Other,FAQ,28000,30000,29000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-19,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-19,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-20,Kannur,Irikkur Market,arecanut,Other,FAQ,32000,32000,32000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-20,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-20,Kasargod,Kasargod Market,arecanut,Other,FAQ,37000,37200,37100,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-20,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-20,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-20,Kannur,Payyannur Market,arecanut,Other,FAQ,26000,28000,27000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-21,Kannur,Irikkur Market,arecanut,Other,FAQ,32000,32000,32000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-21,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40400,41000,40600,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-21,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-21,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-21,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-21,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-21,Kannur,Payyannur Market,arecanut,Other,FAQ,28000,30000,29000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-22,Kannur,Irikkur Market,arecanut,Other,FAQ,32000,32000,32000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-22,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40400,41000,40600,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-22,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-22,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-22,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-22,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-22,Kannur,Payyannur Market,arecanut,Other,FAQ,28000,30000,29000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-23,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40200,41000,40600,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-23,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-23,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-23,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,33000,34000,33500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-23,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34000,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-23,Kannur,Payyannur Market,arecanut,Other,FAQ,28000,30000,29000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-24,Kannur,Irikkur Market,arecanut,Other,FAQ,32000,32000,32000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-24,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,41000,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-24,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-24,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-24,Kannur,Payyannur Market,arecanut,Other,FAQ,32000,34000,33000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-25,Kannur,Irikkur Market,arecanut,Other,FAQ,26000,26000,26000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-25,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-25,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-25,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-25,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-25,Kannur,Payyannur Market,arecanut,Other,FAQ,32000,34000,33000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-26,Kannur,Irikkur Market,arecanut,Other,FAQ,26000,26000,26000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-26,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,35000,36000,35500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-27,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-27,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-27,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-27,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-27,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-27,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-28,Kannur,Irikkur Market,arecanut,Other,FAQ,26000,26000,26000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-28,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-28,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-28,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-28,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-28,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-29,Kannur,Irikkur Market,arecanut,Other,FAQ,25000,25000,25000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-29,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-29,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-29,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-29,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-29,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-30,Kannur,Irikkur Market,arecanut,Other,FAQ,25000,25000,25000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-30,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,37000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-30,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-30,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-30,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-30,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-31,Kannur,Irikkur Market,arecanut,Other,FAQ,25000,25000,25000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-31,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,41000,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-31,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-31,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-31,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-01-31,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-01,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40900,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-01,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-01,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-01,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,35000,36000,35500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-01,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-01,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-02,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-03,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40300,40800,40500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-03,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-03,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-03,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,35000,36000,35500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-03,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,33500,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-03,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-04,Kannur,Irikkur Market,arecanut,Other,FAQ,26000,26000,26000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-04,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-04,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-04,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,35000,36000,35500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-04,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34000,35000,34500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-04,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-05,Kannur,Irikkur Market,arecanut,Other,FAQ,26000,26000,26000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-05,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,40800,41500,41000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-05,Kasargod,Kasargod Market,arecanut,Other,FAQ,36000,37000,36500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-05,Kannur,Kuthuparambu Market,arecanut,Other,FAQ,25000,33000,29500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-05,Kasargod,Manjeswaram Market,arecanut,Other,FAQ,35000,36000,35500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-05,Kasargod,Neeleswaram Market,arecanut,Other,FAQ,34500,35500,35000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-05,Kannur,Payyannur Market,arecanut,Other,FAQ,33000,35000,34000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-06,Kannur,Irikkur Market,arecanut,Other,FAQ,26000,26000,26000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2025-02-06,Kasargod,Kanjangadu Market,arecanut,Other,FAQ,41300,41900,41500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
