date,district,market,commodity_slug,variety,grade,min_price,max_price,modal_price,unit,source,fetched_at
2021-07-20,Kannur,Payyannur Market,copra,Other,FAQ,9400,9600,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-20,Kannur,Taliparamba Market,copra,Copra,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-21,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10600,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-21,Kasargod,Manjeswaram Market,copra,Other,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-21,Kannur,Taliparamba Market,copra,Copra,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-22,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10600,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-22,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-22,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11000,10500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-22,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-22,Kasargod,Neeleswaram Market,copra,Other,FAQ,11200,11600,11400,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-22,Kannur,Payyannur Market,copra,Other,FAQ,9400,9600,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-22,Kannur,Taliparamba Market,copra,Copra,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-23,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10400,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-23,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-23,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11000,10500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-23,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-23,Kasargod,Neeleswaram Market,copra,Other,FAQ,11200,11400,11300,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-23,Kannur,Payyannur Market,copra,Other,FAQ,8900,9100,9000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-23,Kannur,Taliparamba Market,copra,Copra,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-24,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-24,Kasargod,Neeleswaram Market,copra,Other,FAQ,11400,11600,11500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-24,Kannur,Taliparamba Market,copra,Copra,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-25,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-26,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-26,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-26,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-26,Kasargod,Neeleswaram Market,copra,Other,FAQ,11400,11600,11500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-26,Kannur,Payyannur Market,copra,Other,FAQ,8700,8900,8800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-26,Kannur,Taliparamba Market,copra,Copra,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-27,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-27,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-27,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-27,Kasargod,Neeleswaram Market,copra,Other,FAQ,11400,11600,11500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-27,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-28,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-28,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-28,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-28,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-28,Kasargod,Neeleswaram Market,copra,Other,FAQ,11500,11700,11600,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-28,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-29,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-29,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-29,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-29,Kasargod,Neeleswaram Market,copra,Other,FAQ,11300,11500,11400,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-29,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10200,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-30,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-30,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-30,Kasargod,Neeleswaram Market,copra,Other,FAQ,11400,11600,11500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-30,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-31,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10600,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-31,Kasargod,Kasargod Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-31,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-07-31,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-01,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-02,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-02,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-02,Kasargod,Neeleswaram Market,copra,Other,FAQ,9200,9800,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-02,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-03,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-03,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-03,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-03,Kasargod,Neeleswaram Market,copra,Other,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-03,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-04,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-04,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-04,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-04,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10200,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-05,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10600,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-05,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-05,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-05,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-05,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-05,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-06,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
